1,1,54,1397,244,42,41,2
1,2,54,1392,248,42,41,2
1,3,54,1389,249,42,41,2
1,4,54,1392,247,42,41,2
1,5,54,1393,248,42,41,2
1,6,54,1389,250,42,41,2
1,7,54,1391,250,42,41,2
1,8,54,1389,251,42,41,2
1,9,54,1388,252,42,41,2
1,10,54,1389,251,42,41,2
1,11,54,1388,251,42,41,2
1,12,54,1384,252,42,41,2
1,13,54,1380,253,42,41,2
1,14,54,1383,253,42,41,2
1,15,54,1378,254,42,41,2
1,16,54,1380,255,42,41,2
1,17,54,1380,255,42,41,2
1,18,54,1378,256,42,41,2
1,19,54,1371,258,42,41,2
1,20,54,1368,258,42,41,2
1,21,54,1369,258,42,41,2
1,22,54,1369,258,42,41,2
1,23,54,1365,258,42,41,2
1,24,54,1365,259,42,41,2
1,25,54,1370,259,42,41,2
1,26,54,1369,259,42,41,2
1,27,54,1369,260,42,41,2
1,28,54,1368,260,42,41,2
1,29,54,1368,260,42,41,2
1,30,54,1367,261,42,41,2
1,31,54,1367,261,42,41,2
1,32,54,1362,263,43,42,2
1,33,54,1358,265,43,43,2
1,34,54,1361,262,44,43,2
1,35,54,1361,262,44,44,2
1,36,54,1359,261,45,45,2
1,37,54,1355,262,45,45,2
1,38,54,1343,269,46,46,2
1,39,54,1336,274,46,47,2
1,40,54,1334,275,47,47,2
1,41,54,1324,280,48,48,2
1,42,54,1324,280,48,48,2
1,43,54,1324,280,48,48,2
1,44,54,1324,280,48,48,2
1,45,54,1324,280,48,48,2
1,46,54,1324,280,48,48,2
1,47,54,1324,280,48,48,2
1,48,54,1324,280,48,48,2
1,49,54,1324,280,48,48,2
1,50,56,1408,340,60,79,1
1,50,59,1421,297,43,96,2
1,51,56,1399,340,60,86,1
1,51,59,1414,302,43,96,2
1,52,56,1393,347,60,86,1
1,52,59,1407,308,43,96,2
1,53,56,1387,354,61,86,1
1,53,59,1400,314,43,96,2
1,54,56,1381,361,61,87,1
1,54,59,1393,320,43,97,2
1,55,56,1376,368,53,88,1
1,55,59,1386,326,43,97,2
1,56,56,1370,375,50,87,1
1,56,59,1380,331,43,97,2
1,57,56,1364,382,53,87,1
1,57,59,1373,337,43,97,2
1,58,56,1358,389,50,87,1
1,58,59,1368,343,43,98,2
1,59,56,1352,396,50,88,1
1,59,59,1364,348,43,98,2
1,60,56,1346,403,55,89,1
1,60,59,1359,353,43,98,2
1,61,56,1340,410,55,88,1
1,61,59,1354,357,46,98,2
1,62,56,1338,416,65,91,1
1,62,59,1349,362,50,98,2
1,63,56,1335,422,58,92,1
1,63,59,1343,366,53,98,2
1,64,56,1333,428,56,94,1
1,64,59,1341,371,54,98,2
1,65,56,1331,434,59,98,1
1,65,59,1338,377,55,98,2
1,66,56,1328,440,59,100,1
1,66,59,1335,383,57,98,2
1,67,56,1326,446,62,100,1
1,67,59,1332,388,58,98,2
1,68,56,1324,452,61,102,1
1,68,59,1329,394,59,98,2
1,69,56,1321,458,65,105,1
1,69,59,1326,400,60,98,2
1,70,56,1319,464,62,106,1
1,70,59,1323,406,62,98,2
1,71,56,1316,470,65,111,1
1,71,59,1320,411,63,98,2
1,72,56,1314,477,67,109,1
1,72,59,1318,418,64,99,2
1,73,56,1311,485,68,114,1
1,73,59,1315,425,65,99,2
1,74,56,1308,493,74,112,1
1,74,59,1313,431,66,100,2
1,75,56,1305,501,75,116,1
1,75,59,1311,438,67,101,2
1,76,56,1302,509,76,112,1
1,76,59,1309,445,67,102,2
1,77,56,1299,517,78,113,1
1,77,59,1306,452,68,102,2
1,78,56,1296,525,78,114,1
1,78,59,1304,458,69,103,2
1,79,56,1294,533,81,116,1
1,79,59,1302,465,70,104,2
1,80,56,1291,541,85,117,1
1,80,59,1300,472,71,104,2
1,81,56,1288,549,83,118,1
1,81,59,1297,485,72,98,2
1,82,56,1288,556,80,127,1
1,82,59,1298,492,72,103,2
1,83,56,1288,564,78,126,1
1,83,59,1299,499,72,109,2
1,84,56,1289,571,70,117,1
1,84,59,1300,505,72,114,2
1,85,56,1289,579,71,123,1
1,85,59,1300,512,72,119,2
1,86,56,1289,586,76,129,1
1,86,59,1301,518,72,125,2
1,87,56,1290,593,80,130,1
1,87,59,1302,525,72,130,2
1,88,56,1290,601,77,138,1
1,88,59,1302,531,72,135,2
1,89,56,1291,608,85,137,1
1,89,59,1303,538,72,140,2
1,90,56,1291,616,91,141,1
1,90,59,1304,544,72,146,2
1,91,56,1291,623,87,143,1
1,91,59,1308,552,74,146,2
1,92,56,1296,632,100,148,1
1,92,59,1312,560,75,146,2
1,93,56,1302,641,102,150,1
1,93,59,1317,568,77,146,2
1,94,56,1309,653,104,152,1
1,94,59,1321,576,79,146,2
1,95,56,1320,668,95,142,1
1,95,59,1325,584,81,146,2
1,96,56,1325,678,95,144,1
1,96,59,1330,592,82,146,2
1,97,56,1326,684,107,148,1
1,97,59,1334,600,84,146,2
1,98,56,1335,690,100,153,1
1,98,59,1339,608,86,146,2
1,99,56,1333,693,113,160,1
1,99,59,1343,616,88,146,2
1,100,56,1350,714,93,148,1
1,100,62,1484,209,41,76,2
1,100,59,1347,624,89,146,2
1,101,56,1356,720,94,152,1
1,101,62,1480,211,41,77,2
1,101,59,1353,631,89,146,2
1,102,56,1359,727,97,150,1
1,102,62,1476,214,41,78,2
1,102,59,1358,639,89,146,2
1,103,56,1362,736,100,160,1
1,103,62,1473,217,41,79,2
1,103,63,1470,253,41,65,1
1,103,59,1363,647,89,146,2
1,104,56,1361,737,108,166,1
1,104,62,1469,220,41,80,2
1,104,63,1466,256,42,66,1
1,104,59,1369,655,89,146,2
1,105,56,1373,754,90,167,1
1,105,62,1465,224,42,81,2
1,105,63,1462,260,43,67,1
1,105,59,1374,662,92,155,2
1,106,56,1373,755,104,165,1
1,106,62,1462,227,42,81,2
1,106,63,1458,263,44,68,1
1,106,59,1379,670,94,163,2
1,107,56,1379,764,105,172,1
1,107,62,1458,230,42,82,2
1,107,63,1454,266,45,69,1
1,107,59,1384,677,96,172,2
1,108,56,1385,772,103,172,1
1,108,62,1454,233,42,83,2
1,108,63,1450,269,46,70,1
1,108,64,1827,748,94,188,2
1,108,59,1389,684,99,181,2
1,109,56,1391,781,111,174,1
1,109,62,1451,236,42,84,2
1,109,63,1446,272,47,70,1
1,109,64,1865,741,56,147,2
1,109,59,1395,692,101,190,2
1,110,56,1397,790,109,174,1
1,110,62,1447,239,42,85,2
1,110,63,1442,276,48,71,1
1,110,65,1870,843,51,127,1
1,110,59,1400,699,103,198,2
1,111,56,1403,799,113,176,1
1,111,62,1443,242,43,86,2
1,111,63,1438,279,49,72,1
1,111,59,1405,706,106,207,2
1,112,62,1439,245,43,86,2
1,112,63,1434,283,50,73,1
1,112,59,1416,715,106,210,2
1,113,62,1435,249,44,87,2
1,113,63,1431,287,51,73,1
1,113,59,1427,725,106,212,2
1,114,62,1431,252,44,88,2
1,114,63,1427,290,52,74,1
1,114,59,1438,734,106,215,2
1,115,62,1428,256,45,89,2
1,115,63,1423,294,53,75,1
1,115,59,1449,743,106,218,2
1,116,62,1424,259,45,90,2
1,116,63,1419,298,54,75,1
1,116,59,1460,752,106,220,2
1,117,62,1420,263,46,91,2
1,117,63,1416,302,55,76,1
1,118,62,1416,267,46,92,2
1,118,63,1412,306,55,77,1
1,119,62,1412,270,47,92,2
1,119,63,1408,310,56,78,1
1,120,62,1408,274,47,93,2
1,120,63,1405,314,57,78,1
1,121,62,1404,277,48,94,2
1,121,63,1401,318,58,79,1
1,121,66,817,1011,90,67,2
1,121,67,765,1026,68,52,5
1,122,62,1403,278,48,95,2
1,122,63,1399,319,58,79,1
1,122,66,858,994,103,85,2
1,122,67,820,1000,73,76,5
1,123,62,1398,276,49,95,2
1,123,63,1393,328,51,79,1
1,123,66,974,948,137,127,2
1,123,67,909,961,82,117,5
1,124,62,1391,288,49,96,2
1,124,63,1386,329,59,80,1
1,124,66,1022,925,162,130,2
1,124,67,967,937,89,143,5
1,125,62,1394,282,49,97,2
1,125,63,1388,330,60,80,1
1,125,66,1029,927,144,137,2
1,125,67,958,939,106,140,5
1,126,62,1392,289,50,97,2
1,126,63,1384,330,60,80,1
1,126,67,951,939,114,134,5
1,126,68,1062,991,122,84,1
1,127,62,1390,287,50,98,2
1,127,63,1385,330,60,80,1
1,127,67,953,938,113,135,5
1,127,68,1070,984,107,91,1
1,128,62,1391,289,51,98,2
1,128,63,1385,331,61,80,1
1,128,67,954,937,111,136,5
1,128,68,1078,977,105,97,1
1,129,62,1391,284,51,99,2
1,129,63,1385,329,61,81,1
1,129,67,957,940,110,136,5
1,129,68,1085,970,93,104,1
1,130,62,1392,284,51,100,2
1,130,63,1384,333,62,81,1
1,130,67,957,936,108,144,5
1,130,68,1087,967,87,110,1
1,131,62,1388,285,52,100,2
1,131,63,1384,333,54,79,1
1,131,66,1035,927,130,153,2
1,131,67,959,935,107,138,5
1,131,68,1102,981,71,94,1
1,131,69,1500,221,46,56,1
1,132,62,1386,289,53,100,2
1,132,63,1387,331,57,80,1
1,132,66,1041,913,127,159,2
1,132,67,959,930,113,150,5
1,132,68,1093,987,88,90,1
1,133,62,1389,290,54,99,2
1,133,63,1388,331,53,79,1
1,133,66,1033,919,124,161,2
1,133,67,971,934,96,147,5
1,133,68,1090,987,89,93,1
1,133,69,1499,220,46,57,1
1,134,62,1386,291,54,99,2
1,134,63,1386,332,54,82,1
1,134,66,1092,899,121,171,2
1,134,67,1029,904,143,176,5
1,134,68,1148,965,80,115,1
1,134,69,1494,227,44,52,1
1,135,62,1381,296,55,98,2
1,135,63,1377,339,57,79,1
1,135,66,1142,891,118,177,2
1,135,67,1083,890,132,190,5
1,135,68,1197,948,83,131,1
1,136,62,1376,298,56,98,2
1,136,63,1372,341,56,85,1
1,136,66,1227,855,115,183,2
1,136,67,1163,865,138,203,5
1,136,68,1138,922,221,156,1
1,137,62,1370,302,57,97,2
1,137,63,1367,344,61,85,1
1,137,66,1253,842,112,189,2
1,137,67,1190,853,136,204,5
1,137,68,1164,915,217,166,1
1,137,69,1487,233,44,54,1
1,138,56,1634,997,137,83,1
1,138,62,1361,309,58,97,2
1,138,63,1363,352,54,86,1
1,138,67,1286,818,134,205,5
1,138,69,1485,236,41,58,1
1,139,56,1647,1006,137,74,1
1,139,62,1357,313,59,96,2
1,139,63,1360,353,53,83,1
1,139,69,1483,237,46,60,1
1,140,56,1660,1014,137,66,1
1,140,62,1351,316,60,96,2
1,140,63,1349,360,57,87,1
1,140,66,1464,771,103,207,2
1,140,67,1412,786,121,179,5
1,140,69,1480,239,46,61,1
1,141,56,1676,1029,137,51,1
1,141,62,1349,319,61,95,2
1,141,63,1346,360,61,88,1
1,141,67,1428,768,129,207,5
1,141,69,1478,241,46,61,1
1,142,62,1343,324,61,97,2
1,142,63,1340,371,57,86,1
1,142,67,1520,744,121,188,5
1,142,69,1478,244,46,62,1
1,143,62,1343,325,61,98,2
1,143,63,1340,367,62,90,1
1,143,67,1543,734,114,200,5
1,143,68,1523,776,179,178,1
1,143,69,1477,246,46,63,1
1,144,62,1341,329,61,100,2
1,144,63,1337,371,62,90,1
1,144,67,1588,724,114,177,5
1,144,68,1562,767,172,184,1
1,144,69,1477,249,46,64,1
1,144,70,1482,220,41,68,2
1,145,62,1333,330,61,101,2
1,145,63,1331,374,63,91,1
1,145,67,1585,717,113,192,5
1,145,68,1567,780,180,172,1
1,145,69,1477,251,46,65,1
1,145,70,1481,222,41,69,2
1,146,62,1335,333,61,103,2
1,146,63,1332,378,57,90,1
1,146,67,1586,717,111,183,5
1,146,68,1565,771,180,182,1
1,146,69,1476,254,46,66,1
