1,1,355,415,53,81,1,0.826947
1,1,523,345,51,103,2,0.846432
1,1,522,391,54,83,1,0.853813
1,1,355,372,51,99,2,0.86341
1,2,531,353,51,101,2,0.831687
1,2,360,418,53,86,1,0.835535
1,2,530,396,54,86,1,0.840485
1,2,360,376,49,98,2,0.855229
1,3,541,360,51,103,3,0.771137
1,3,541,359,51,102,2,0.791886
1,3,541,402,53,88,1,0.831636
1,3,368,425,54,86,1,0.902337
1,3,368,382,51,103,2,0.905133
1,4,549,409,53,87,1,0.763766
1,4,547,364,53,105,2,0.775985
1,4,373,429,53,86,1,0.895644
1,4,372,385,53,103,2,0.905377
1,5,558,374,54,102,2,0.665929
1,5,558,374,54,103,3,0.692925
1,5,558,415,54,94,1,0.77676
1,5,381,438,54,87,1,0.888711
1,5,378,393,53,103,2,0.901887
1,6,564,378,56,106,2,0.61456
1,6,562,379,59,106,3,0.680784
1,6,567,426,54,91,1,0.802267
1,6,384,444,57,90,1,0.884108
1,6,384,398,53,105,2,0.903804
1,7,574,386,54,102,3,0.532291
1,7,573,385,57,108,2,0.603384
1,7,579,436,53,90,1,0.791784
1,7,393,452,57,91,1,0.870325
1,7,393,405,54,108,2,0.880815
1,8,582,390,56,98,2,0.617984
1,8,588,442,51,88,1,0.795959
1,8,398,456,59,93,1,0.877129
1,8,397,409,56,110,2,0.899135
1,9,593,400,57,108,3,0.510291
1,9,593,399,56,105,2,0.767481
1,9,406,465,61,98,1,0.810392
1,9,596,450,57,94,1,0.825696
1,9,407,417,56,111,2,0.849911
1,10,417,474,60,94,1,0.727339
1,10,599,407,60,108,2,0.798658
1,10,606,457,56,94,1,0.800634
1,10,416,422,57,114,2,0.813092
1,11,425,482,65,106,1,0.604139
1,11,611,414,60,111,2,0.790433
1,11,423,431,61,117,2,0.807491
1,11,620,469,54,98,1,0.840832
1,12,432,487,61,99,1,0.671343
1,12,620,421,63,113,2,0.77811
1,12,629,477,53,94,1,0.809747
1,12,430,438,59,110,2,0.833591
1,13,438,498,69,123,1,0.616122
1,13,437,449,65,122,2,0.787103
1,13,632,429,59,108,2,0.796926
1,13,640,484,54,98,1,0.809736
1,14,441,507,70,111,1,0.610879
1,14,637,434,63,103,2,0.78959
1,14,442,455,63,123,2,0.808771
1,14,646,492,59,101,1,0.822449
1,15,454,519,63,101,1,0.758956
1,15,653,444,65,113,2,0.778532
1,15,663,506,59,99,1,0.833302
1,15,453,464,61,122,2,0.859244
1,16,465,526,61,102,1,0.763341
1,16,661,453,65,115,2,0.803094
1,16,670,512,61,103,1,0.853292
1,16,457,471,65,123,2,0.867424
1,17,470,538,66,108,1,0.7909
1,17,683,520,67,111,1,0.836481
1,17,678,463,65,123,2,0.851043
1,17,467,483,65,126,2,0.880265
1,18,476,549,66,108,1,0.755525
1,18,689,471,67,130,2,0.827852
1,18,693,528,69,115,1,0.844767
1,18,473,491,65,129,2,0.866281
1,19,482,564,70,114,1,0.85599
1,19,705,544,74,117,1,0.860335
1,19,702,484,70,135,2,0.878788
1,19,479,505,72,137,2,0.8809
1,20,488,575,70,117,1,0.819056
1,20,713,494,67,133,2,0.864217
1,20,719,557,72,115,1,0.86422
1,20,486,513,70,142,2,0.901415
1,21,741,576,65,115,1,0.855877
1,21,729,505,74,140,2,0.872151
1,21,495,591,76,118,1,0.873408
1,21,493,531,76,144,2,0.899723
1,22,746,583,78,123,1,0.863792
1,22,741,515,75,142,2,0.889302
1,22,504,603,72,122,1,0.889778
1,22,499,542,75,145,2,0.895792
1,23,761,534,76,145,2,0.855098
1,23,771,605,72,123,1,0.868442
1,23,513,624,74,128,1,0.880485
1,23,509,558,76,150,2,0.900789
1,24,786,621,67,120,1,0.849938
1,24,771,543,78,145,2,0.856925
1,24,515,572,76,145,2,0.892866
1,24,521,636,76,130,1,0.893534
1,25,804,636,76,130,1,0.839061
1,25,791,558,80,150,2,0.878885
1,25,527,591,80,156,2,0.889657
1,25,529,660,80,132,1,0.914406
1,26,537,608,80,157,2,0.878261
1,26,822,650,78,135,1,0.881828
1,26,807,571,84,157,2,0.881992
1,26,537,673,84,138,1,0.903513
1,27,842,671,87,142,1,0.866813
1,27,831,590,89,169,2,0.885297
1,27,549,629,87,169,2,0.886223
1,27,549,699,89,144,1,0.902212
1,28,861,687,84,145,1,0.881106
1,28,845,603,87,167,2,0.882116
1,28,558,642,85,169,2,0.88481
1,28,561,714,87,148,1,0.898271
1,29,881,713,100,153,1,0.875078
1,29,578,742,90,155,1,0.877303
1,29,870,624,96,182,2,0.88998
1,29,573,666,89,179,2,0.892262
1,30,905,732,96,156,1,0.872191
1,30,889,639,100,191,2,0.882151
1,30,585,684,91,184,2,0.887986
1,30,588,764,97,160,1,0.894047
1,31,939,762,93,162,1,0.83298
1,31,605,712,96,195,2,0.878613
1,31,921,668,104,196,2,0.880175
1,31,606,795,106,169,1,0.896581
1,32,967,785,89,168,1,0.858514
1,32,618,734,97,199,2,0.872121
1,32,620,818,102,174,1,0.872399
1,32,942,684,108,202,2,0.878854
1,33,1002,817,97,176,1,0.849102
1,33,640,859,111,182,1,0.867974
1,33,637,768,104,214,2,0.86992
1,33,973,716,111,213,2,0.875679
1,34,993,840,135,180,1,0.840159
1,34,656,794,110,225,2,0.874215
1,34,657,888,117,187,1,0.875424
1,34,999,736,114,219,2,0.888418
1,35,1030,880,145,187,1,0.824468
